write_read_fraction,num_key,data_size,write_average,read_average,ninety_five_write,ninety_five_read,total_time
0.5000,4.0000,1024.0000,0.6499,0.9075,0.0000,0.0000,55523.0000
0.5000,4.0000,2048.0000,0.7169,0.9723,0.0000,0.0000,56615.0000
0.5000,4.0000,4096.0000,0.9061,1.0374,0.0000,0.0000,60786.0000
0.5000,8.0000,32.0000,0.5208,0.8545,0.0000,0.0000,53918.0000
0.5000,8.0000,64.0000,0.6395,0.9408,0.0000,0.0000,56010.0000
0.5000,8.0000,128.0000,0.5526,0.8814,0.0000,0.0000,54168.0000
0.5000,8.0000,256.0000,0.6236,0.9267,0.0000,0.0000,55057.0000
0.5000,8.0000,512.0000,0.6159,0.9095,0.0000,0.0000,55488.0000
0.5000,8.0000,1024.0000,0.7241,0.9717,0.0000,0.0000,56548.0000
0.5000,8.0000,2048.0000,0.8204,1.0096,0.0000,0.0000,58735.0000
0.5000,8.0000,4096.0000,0.8662,1.0327,0.0000,0.0000,58602.0000
0.5000,16.0000,32.0000,0.5626,0.8888,0.0000,0.0000,54513.0000
0.5000,16.0000,64.0000,0.5244,0.8684,0.0000,0.0000,53768.0000
0.5000,16.0000,128.0000,0.6413,0.8994,0.0000,0.0000,55637.0000
0.5000,16.0000,256.0000,0.5767,0.8890,0.0000,0.0000,54264.0000
0.5000,16.0000,512.0000,0.6968,0.9383,0.0000,0.0000,56452.0000
0.5000,16.0000,1024.0000,0.6481,0.9242,0.0000,0.0000,55347.0000
0.5000,16.0000,2048.0000,0.7549,1.0032,0.0000,0.0000,57322.0000
0.5000,16.0000,4096.0000,0.8657,1.0337,0.0000,0.0000,59636.0000
0.5000,32.0000,32.0000,0.5983,0.8906,0.0000,0.0000,55310.0000
0.5000,32.0000,64.0000,0.6031,0.8844,0.0000,0.0000,55802.0000
0.5000,32.0000,128.0000,0.5393,0.8717,0.0000,0.0000,54204.0000
0.5000,32.0000,256.0000,0.6116,0.9133,0.0000,0.0000,54923.0000
0.5000,32.0000,512.0000,0.6257,0.9146,0.0000,0.0000,54887.0000
0.5000,32.0000,1024.0000,0.7470,0.9628,0.0000,0.0000,57446.0000
0.5000,32.0000,2048.0000,0.8095,1.0090,0.0000,0.0000,58893.0000
0.5000,32.0000,4096.0000,0.9170,1.0374,0.0000,0.0000,61973.0000
0.7000,2.0000,32.0000,0.7022,0.9557,0.0000,0.0000,57124.0000
0.7000,2.0000,64.0000,0.6648,0.9217,0.0000,0.0000,55843.0000
0.7000,2.0000,128.0000,0.7347,0.9103,0.0000,0.0000,56655.0000
0.7000,2.0000,256.0000,0.7890,0.9599,0.0000,0.0000,57180.0000
0.7000,2.0000,512.0000,0.7738,0.9659,0.0000,0.0000,58047.0000
0.7000,2.0000,1024.0000,0.7578,0.9725,0.0000,0.0000,57268.0000
0.7000,2.0000,2048.0000,0.8845,1.0235,0.0000,0.0000,59760.0000
0.7000,2.0000,4096.0000,0.9248,1.0409,0.0000,0.0000,60418.0000
0.7000,4.0000,32.0000,0.7984,0.9489,0.0000,0.0000,58351.0000
0.7000,4.0000,64.0000,0.7730,0.9521,0.0000,0.0000,58121.0000
0.7000,4.0000,128.0000,0.7160,0.9085,0.0000,0.0000,56045.0000
0.7000,4.0000,256.0000,0.7858,0.9421,0.0000,0.0000,56813.0000
0.7000,4.0000,512.0000,0.6682,0.8695,0.0000,0.0000,55378.0000
0.7000,4.0000,1024.0000,0.8184,0.9601,0.0000,0.0000,58273.0000
0.7000,4.0000,2048.0000,0.9153,1.0111,0.0000,0.0000,59933.0000
0.7000,4.0000,4096.0000,0.9736,1.0421,0.0000,0.0000,61563.0000
0.7000,8.0000,32.0000,0.6515,0.8720,0.0000,0.0000,55495.0000
0.7000,8.0000,64.0000,0.5716,0.8288,0.0000,0.0000,54279.0000
0.7000,8.0000,128.0000,0.6387,0.8693,0.0000,0.0000,55020.0000
0.7000,8.0000,256.0000,0.7631,0.9282,0.0000,0.0000,57820.0000
0.7000,8.0000,512.0000,0.7945,0.9569,0.0000,0.0000,57629.0000
0.7000,8.0000,1024.0000,0.7542,0.9392,0.0000,0.0000,56263.0000
0.7000,8.0000,2048.0000,0.8041,0.9894,0.0000,0.0000,58189.0000
0.7000,8.0000,4096.0000,0.9097,1.0389,0.0000,0.0000,60322.0000
0.7000,16.0000,32.0000,0.6666,0.8866,0.0000,0.0000,56884.0000
0.7000,16.0000,64.0000,0.6457,0.8827,0.0000,0.0000,56322.0000
0.7000,16.0000,128.0000,0.6737,0.8992,0.0000,0.0000,56041.0000
0.7000,16.0000,256.0000,0.7157,0.9186,0.0000,0.0000,56467.0000
0.7000,16.0000,512.0000,0.7823,0.9514,0.0000,0.0000,57058.0000
0.7000,16.0000,1024.0000,0.7982,0.9579,0.0000,0.0000,58166.0000
0.7000,16.0000,2048.0000,0.8779,1.0215,0.0000,0.0000,60658.0000
0.7000,16.0000,4096.0000,0.9543,1.0520,0.0000,0.0000,63154.0000
0.7000,32.0000,32.0000,0.6711,0.9115,0.0000,0.0000,57260.0000
0.7000,32.0000,64.0000,0.6011,0.8823,0.0000,0.0000,56221.0000
0.7000,32.0000,128.0000,0.6427,0.8672,0.0000,0.0000,55601.0000
0.7000,32.0000,256.0000,0.7256,0.9137,0.0000,0.0000,57778.0000
0.7000,32.0000,512.0000,0.7089,0.9022,0.0000,0.0000,57343.0000
0.7000,32.0000,1024.0000,0.7767,0.9554,0.0000,0.0000,57798.0000
0.7000,32.0000,2048.0000,0.8341,1.0046,0.0000,0.0000,59081.0000
0.7000,32.0000,4096.0000,0.9574,1.0463,0.0000,0.0000,61129.0000
0.9000,2.0000,32.0000,0.8564,0.9055,0.0000,0.0000,57780.0000
0.9000,2.0000,64.0000,0.8436,0.9124,0.0000,0.0000,57340.0000
0.9000,2.0000,128.0000,0.8531,0.9081,0.0000,0.0000,56590.0000
0.9000,2.0000,256.0000,0.8510,0.9136,0.0000,0.0000,56461.0000
0.9000,2.0000,512.0000,0.9072,0.9449,0.0000,0.0000,57001.0000
0.9000,2.0000,1024.0000,0.9567,0.9846,0.0000,0.0000,59257.0000
0.9000,2.0000,2048.0000,1.0413,1.0256,0.0000,0.0000,62287.0000
0.9000,2.0000,4096.0000,1.0607,1.0507,0.0000,0.0000,62620.0000
0.9000,4.0000,32.0000,0.8165,0.8782,0.0000,0.0000,56136.0000
0.9000,4.0000,64.0000,0.8317,0.8815,0.0000,0.0000,56223.0000
0.9000,4.0000,128.0000,0.8655,0.9076,0.0000,0.0000,56796.0000
0.9000,4.0000,256.0000,0.9314,0.9684,0.0000,0.0000,61065.0000
0.9000,4.0000,512.0000,0.9491,0.9746,0.0000,0.0000,60156.0000
0.9000,4.0000,1024.0000,0.9702,0.9821,0.0000,0.0000,60151.0000
0.9000,4.0000,2048.0000,1.0085,1.0047,0.0000,0.0000,60660.0000
0.9000,4.0000,4096.0000,1.0189,1.0341,0.0000,0.0000,62376.0000
0.9000,8.0000,32.0000,0.8642,0.9423,0.0000,0.0000,59278.0000
0.9000,8.0000,64.0000,0.8537,0.9236,0.0000,0.0000,57561.0000
0.9000,8.0000,128.0000,0.8846,0.9370,0.0000,0.0000,57844.0000
0.9000,8.0000,256.0000,0.8444,0.9076,0.0000,0.0000,56617.0000
0.9000,8.0000,512.0000,0.8778,0.9194,0.0000,0.0000,56931.0000
0.9000,8.0000,1024.0000,0.9625,0.9716,0.0000,0.0000,59839.0000
0.9000,8.0000,2048.0000,1.0078,1.0197,0.0000,0.0000,60917.0000
0.9000,8.0000,4096.0000,1.0225,1.0469,0.0000,0.0000,62636.0000
0.9000,16.0000,32.0000,0.7545,0.8575,0.0000,0.0000,55736.0000
0.9000,16.0000,64.0000,0.7684,0.8398,0.0000,0.0000,55320.0000
0.9000,16.0000,128.0000,0.7769,0.8497,0.0000,0.0000,55665.0000
0.9000,16.0000,256.0000,0.9104,0.9448,0.0000,0.0000,60009.0000
0.9000,16.0000,512.0000,0.8568,0.9011,0.0000,0.0000,57069.0000
0.9000,16.0000,1024.0000,0.9145,0.9184,0.0000,0.0000,57194.0000
0.9000,16.0000,2048.0000,0.9772,0.9950,0.0000,0.0000,59198.0000
0.9000,16.0000,4096.0000,1.0262,1.0342,0.0000,0.0000,60902.0000
0.9000,32.0000,32.0000,0.8590,0.8986,0.0000,0.0000,58720.0000
0.9000,32.0000,64.0000,0.7819,0.8502,0.0000,0.0000,55773.0000
0.9000,32.0000,128.0000,0.8630,0.8884,0.0000,0.0000,56795.0000
0.9000,32.0000,256.0000,0.8239,0.8615,0.0000,0.0000,55666.0000
0.9000,32.0000,512.0000,0.9014,0.9088,0.0000,0.0000,56966.0000
0.9000,32.0000,1024.0000,0.9159,0.9336,0.0000,0.0000,58246.0000
0.9000,32.0000,2048.0000,1.0024,1.0133,0.0000,0.0000,60953.0000
0.9000,32.0000,4096.0000,1.0463,1.0356,0.0000,0.0000,62023.0000
