write_read_fraction,num_key,data_size,write_average,read_average,ninety_five_write,ninety_five_read,total_time
0.3000,32.0000,2048.0000,1.0800,1.0191,1.0000,0.0000,151588.0000
0.3000,32.0000,4096.0000,1.0752,1.0466,1.0000,0.0000,153504.0000
0.5000,1.0000,4.0000,1.0638,0.9372,1.0000,0.0000,138258.0000
0.5000,1.0000,8.0000,1.0403,0.8776,1.0000,0.0000,132127.0000
0.5000,1.0000,16.0000,1.0649,0.9029,1.0000,0.0000,135878.0000
0.5000,1.0000,32.0000,1.0404,0.8123,1.0000,0.0000,130709.0000
0.5000,1.0000,64.0000,1.0422,0.7680,1.0000,0.0000,129206.0000
0.5000,1.0000,128.0000,1.0489,0.7551,1.0000,0.0000,129976.0000
0.5000,1.0000,256.0000,1.0356,0.7972,1.0000,0.0000,128461.0000
0.5000,1.0000,512.0000,1.0535,0.7974,1.0000,0.0000,130949.0000
0.5000,1.0000,1024.0000,1.0430,0.8004,1.0000,0.0000,129778.0000
0.5000,1.0000,2048.0000,1.0641,0.9189,1.0000,0.0000,135607.0000
0.5000,1.0000,4096.0000,1.0724,0.9920,1.0000,0.0000,137734.0000
0.5000,2.0000,4.0000,1.0321,0.6098,1.0000,0.0000,124171.0000
0.5000,2.0000,8.0000,1.0394,0.6768,1.0000,0.0000,127938.0000
0.5000,2.0000,16.0000,1.0313,0.6283,1.0000,0.0000,124740.0000
0.5000,2.0000,32.0000,1.0320,0.6253,1.0000,0.0000,125986.0000
0.5000,2.0000,64.0000,1.0291,0.5838,1.0000,0.0000,124556.0000
0.5000,2.0000,128.0000,1.0311,0.5900,1.0000,0.0000,124203.0000
0.5000,2.0000,256.0000,1.0389,0.7160,1.0000,0.0000,128585.0000
0.5000,2.0000,512.0000,1.0328,0.6104,1.0000,0.0000,124174.0000
0.5000,2.0000,1024.0000,1.0452,0.7660,1.0000,0.0000,130027.0000
0.5000,2.0000,2048.0000,1.0412,0.8562,1.0000,0.0000,130623.0000
0.5000,2.0000,4096.0000,1.1409,1.0458,1.0000,0.0000,146371.0000
0.5000,4.0000,4.0000,1.1715,0.9378,1.0000,0.0000,145919.0000
0.5000,4.0000,8.0000,1.0293,0.5617,1.0000,0.0000,123448.0000
0.5000,4.0000,16.0000,1.0391,0.5567,1.0000,0.0000,125254.0000
0.5000,4.0000,32.0000,1.0313,0.4487,1.0000,0.0000,121272.0000
0.5000,4.0000,64.0000,1.0310,0.5832,1.0000,0.0000,125733.0000
0.5000,4.0000,128.0000,1.0425,0.6434,1.0000,0.0000,126338.0000
0.5000,4.0000,256.0000,1.0356,0.6977,1.0000,0.0000,127306.0000
0.5000,4.0000,512.0000,1.0475,0.7799,1.0000,0.0000,130998.0000
0.5000,4.0000,1024.0000,1.0424,0.8149,1.0000,0.0000,130459.0000
0.5000,4.0000,2048.0000,1.0528,0.8907,1.0000,0.0000,134175.0000
0.5000,4.0000,4096.0000,1.0650,0.9845,1.0000,0.0000,137836.0000
0.5000,8.0000,4.0000,1.0430,0.7792,1.0000,0.0000,130901.0000
0.5000,8.0000,8.0000,1.0357,0.7501,1.0000,0.0000,128775.0000
0.5000,8.0000,16.0000,1.0427,0.8019,1.0000,0.0000,130735.0000
0.5000,8.0000,32.0000,1.0423,0.8028,1.0000,0.0000,131633.0000
0.5000,8.0000,64.0000,1.0441,0.8380,1.0000,0.0000,131202.0000
