write_read_fraction,num_key,data_size,write_average,read_average,ninety_five_write,ninety_five_read,total_time
0.5000,4.0000,16.0000,0.5126,0.8004,0.0000,0.0000,107088.0000
0.5000,4.0000,32.0000,0.4367,0.7764,0.0000,0.0000,105586.0000
0.5000,4.0000,64.0000,0.4357,0.7569,0.0000,0.0000,105254.0000
0.5000,4.0000,128.0000,0.5689,0.8304,0.0000,0.0000,108463.0000
0.5000,4.0000,256.0000,0.5108,0.8181,0.0000,0.0000,106715.0000
0.5000,8.0000,8.0000,0.5114,0.8260,0.0000,0.0000,107503.0000
0.5000,8.0000,16.0000,0.5516,0.8384,0.0000,0.0000,108197.0000
0.5000,8.0000,32.0000,0.4400,0.7675,0.0000,0.0000,105159.0000
0.5000,8.0000,64.0000,0.4620,0.7746,0.0000,0.0000,105817.0000
0.5000,8.0000,128.0000,0.5854,0.8422,0.0000,0.0000,108469.0000
0.5000,8.0000,256.0000,0.5304,0.8370,0.0000,0.0000,106621.0000
0.5000,16.0000,8.0000,0.5182,0.8218,0.0000,0.0000,106979.0000
0.5000,16.0000,16.0000,0.5600,0.8376,0.0000,0.0000,108251.0000
0.5000,16.0000,32.0000,0.5080,0.8102,0.0000,0.0000,106148.0000
0.5000,16.0000,64.0000,0.5351,0.8187,0.0000,0.0000,107322.0000
0.5000,16.0000,128.0000,0.5382,0.8101,0.0000,0.0000,107099.0000
0.5000,16.0000,256.0000,0.5464,0.8405,0.0000,0.0000,106860.0000
0.5000,32.0000,8.0000,0.5185,0.8268,0.0000,0.0000,107379.0000
0.5000,32.0000,16.0000,0.5378,0.8468,0.0000,0.0000,107974.0000
0.5000,32.0000,32.0000,0.5071,0.8250,0.0000,0.0000,106192.0000
0.5000,32.0000,64.0000,0.5274,0.8323,0.0000,0.0000,107321.0000
0.5000,32.0000,128.0000,0.5659,0.8435,0.0000,0.0000,107909.0000
0.5000,32.0000,256.0000,0.5380,0.8365,0.0000,0.0000,106909.0000
0.7000,1.0000,8.0000,0.5278,0.8126,0.0000,0.0000,107883.0000
0.7000,1.0000,16.0000,0.5972,0.8636,0.0000,0.0000,109631.0000
0.7000,1.0000,32.0000,0.5902,0.8445,0.0000,0.0000,108863.0000
0.7000,1.0000,64.0000,0.6581,0.8792,0.0000,0.0000,110303.0000
0.7000,1.0000,128.0000,0.6163,0.8605,0.0000,0.0000,108936.0000
0.7000,1.0000,256.0000,0.6275,0.8735,0.0000,0.0000,109497.0000
0.7000,2.0000,8.0000,0.6181,0.8360,0.0000,0.0000,110078.0000
0.7000,2.0000,16.0000,0.4788,0.7550,0.0000,0.0000,106465.0000
0.7000,2.0000,32.0000,0.5266,0.7693,0.0000,0.0000,107334.0000
0.7000,2.0000,64.0000,0.5740,0.7818,0.0000,0.0000,108297.0000
0.7000,2.0000,128.0000,0.5470,0.7690,0.0000,0.0000,106857.0000
0.7000,2.0000,256.0000,0.6714,0.8535,0.0000,0.0000,109804.0000
0.7000,4.0000,8.0000,0.5843,0.8075,0.0000,0.0000,108807.0000
0.7000,4.0000,16.0000,0.4996,0.7421,0.0000,0.0000,106188.0000
0.7000,4.0000,32.0000,0.5995,0.8020,0.0000,0.0000,108483.0000
0.7000,4.0000,64.0000,0.5748,0.7830,0.0000,0.0000,108088.0000
0.7000,4.0000,128.0000,0.5282,0.7405,0.0000,0.0000,106054.0000
0.7000,4.0000,256.0000,0.6335,0.8345,0.0000,0.0000,109154.0000
0.7000,8.0000,8.0000,0.4830,0.7320,0.0000,0.0000,106509.0000
0.7000,8.0000,16.0000,0.4951,0.7527,0.0000,0.0000,106355.0000
0.7000,8.0000,32.0000,0.5419,0.7650,0.0000,0.0000,106970.0000
0.7000,8.0000,64.0000,0.5558,0.7823,0.0000,0.0000,107634.0000
0.7000,8.0000,128.0000,0.6053,0.8006,0.0000,0.0000,108050.0000
0.7000,8.0000,256.0000,0.6264,0.8297,0.0000,0.0000,108711.0000
0.7000,16.0000,8.0000,0.5375,0.7721,0.0000,0.0000,107731.0000
0.7000,16.0000,16.0000,0.5153,0.7611,0.0000,0.0000,107081.0000
0.7000,16.0000,32.0000,0.5897,0.7879,0.0000,0.0000,108263.0000
0.7000,16.0000,64.0000,0.5963,0.8019,0.0000,0.0000,108317.0000
0.7000,16.0000,128.0000,0.7197,0.8729,0.0000,0.0000,111012.0000
0.7000,16.0000,256.0000,0.6992,0.8667,0.0000,0.0000,110218.0000
0.7000,32.0000,8.0000,0.5482,0.8029,0.0000,0.0000,107895.0000
0.7000,32.0000,16.0000,0.5922,0.8231,0.0000,0.0000,108799.0000
0.7000,32.0000,32.0000,0.6707,0.8566,0.0000,0.0000,110408.0000
0.7000,32.0000,64.0000,0.5759,0.8044,0.0000,0.0000,107623.0000
0.7000,32.0000,128.0000,0.6327,0.8329,0.0000,0.0000,109392.0000
0.7000,32.0000,256.0000,0.6678,0.8596,0.0000,0.0000,110047.0000
0.9000,1.0000,8.0000,0.7172,0.7972,0.0000,0.0000,108527.0000
0.9000,1.0000,16.0000,0.7610,0.8282,0.0000,0.0000,110004.0000
0.9000,1.0000,32.0000,0.7623,0.8270,0.0000,0.0000,109962.0000
0.9000,1.0000,64.0000,0.7995,0.8359,0.0000,0.0000,109582.0000
0.9000,1.0000,128.0000,0.8697,0.8799,0.0000,0.0000,111404.0000
0.9000,1.0000,256.0000,0.8883,0.9036,0.0000,0.0000,112673.0000
0.9000,2.0000,8.0000,0.8125,0.8434,0.0000,0.0000,111320.0000
0.9000,2.0000,16.0000,0.8446,0.8742,0.0000,0.0000,111671.0000
0.9000,2.0000,32.0000,0.8686,0.8768,0.0000,0.0000,111980.0000
0.9000,2.0000,64.0000,0.8898,0.8851,0.0000,0.0000,112803.0000
0.9000,2.0000,128.0000,0.9386,0.9194,0.0000,0.0000,114318.0000
0.9000,2.0000,256.0000,0.9546,0.9278,0.0000,0.0000,113258.0000
0.9000,4.0000,8.0000,0.9071,0.9124,0.0000,0.0000,113394.0000
0.9000,4.0000,16.0000,0.9238,0.9094,0.0000,0.0000,113733.0000
0.9000,4.0000,32.0000,0.9218,0.8947,0.0000,0.0000,112800.0000
0.9000,4.0000,64.0000,0.8155,0.8259,0.0000,0.0000,110288.0000
0.9000,4.0000,128.0000,0.8370,0.8338,0.0000,0.0000,111125.0000
0.9000,4.0000,256.0000,0.8887,0.8815,0.0000,0.0000,112048.0000
0.9000,8.0000,8.0000,0.8066,0.8268,0.0000,0.0000,109743.0000
0.9000,8.0000,16.0000,0.8531,0.8520,0.0000,0.0000,111422.0000
0.9000,8.0000,32.0000,0.8342,0.8283,0.0000,0.0000,110508.0000
0.9000,8.0000,64.0000,0.8851,0.8572,0.0000,0.0000,111090.0000
0.9000,8.0000,128.0000,0.8829,0.8360,0.0000,0.0000,110757.0000
0.9000,8.0000,256.0000,0.8832,0.8755,0.0000,0.0000,111759.0000
0.9000,16.0000,8.0000,0.8116,0.8437,0.0000,0.0000,111917.0000
0.9000,16.0000,16.0000,0.7511,0.7911,0.0000,0.0000,109397.0000
0.9000,16.0000,32.0000,0.7942,0.7951,0.0000,0.0000,109394.0000
0.9000,16.0000,64.0000,0.7920,0.7981,0.0000,0.0000,110012.0000
0.9000,16.0000,128.0000,0.8267,0.8020,0.0000,0.0000,109607.0000
0.9000,16.0000,256.0000,0.8536,0.8432,0.0000,0.0000,110706.0000
0.9000,32.0000,8.0000,0.7505,0.8243,0.0000,0.0000,110250.0000
0.9000,32.0000,16.0000,0.7373,0.8058,0.0000,0.0000,109434.0000
0.9000,32.0000,32.0000,0.7896,0.8321,0.0000,0.0000,109743.0000
0.9000,32.0000,64.0000,0.8304,0.8525,0.0000,0.0000,111639.0000
0.9000,32.0000,128.0000,0.8537,0.8542,0.0000,0.0000,110931.0000
0.9000,32.0000,256.0000,0.8618,0.8690,0.0000,0.0000,111367.0000
