write_read_fraction,num_key,data_size,write_average,read_average,ninety_five_write,ninety_five_read,total_time
0.5000,4.0000,256.0000,1675.5828,1717.3874,1305.5000,1287.0000,17045988.0000
0.5000,4.0000,512.0000,1710.1623,1755.8317,1250.5000,1302.5000,17410948.0000
0.5000,4.0000,1024.0000,1692.7417,1747.0963,1339.5000,1327.5000,17287195.0000
0.5000,4.0000,2048.0000,1748.6526,1802.6090,1373.5000,1357.5000,17848149.0000
0.5000,4.0000,4096.0000,1817.2479,1886.1350,1381.5000,1388.0000,18607258.0000
0.5000,8.0000,32.0000,1596.8109,1624.4659,1283.0000,1259.5000,16184905.0000
0.5000,8.0000,64.0000,1653.9199,1651.0299,1294.5000,1249.5000,16604868.0000
0.5000,8.0000,128.0000,1709.8634,1704.1726,1276.0000,1272.0000,17155734.0000
0.5000,8.0000,256.0000,1628.3380,1649.4006,1262.0000,1231.0000,16469363.0000
0.5000,8.0000,512.0000,1651.2812,1683.0724,1307.5000,1301.0000,16760016.0000
0.5000,8.0000,1024.0000,1687.4321,1687.7023,1311.5000,1267.5000,16961917.0000
0.5000,8.0000,2048.0000,1740.3591,1802.3231,1364.0000,1367.5000,17813378.0000
0.5000,8.0000,4096.0000,1804.3389,1834.3503,1391.0000,1376.0000,18290311.0000
0.5000,16.0000,32.0000,1692.1568,1700.9653,1292.5000,1279.0000,17051039.0000
0.5000,16.0000,64.0000,1692.4978,1682.5812,1293.5000,1276.0000,16961485.0000
0.5000,16.0000,128.0000,1734.0112,1760.5190,1311.0000,1311.0000,17553452.0000
0.5000,16.0000,256.0000,1649.4485,1643.6111,1309.0000,1275.0000,16546817.0000
0.5000,16.0000,512.0000,1623.9567,1622.1968,1274.5000,1276.0000,16310864.0000
0.5000,16.0000,1024.0000,1635.6840,1634.4948,1304.5000,1304.5000,16436172.0000
0.5000,16.0000,2048.0000,1732.9521,1752.5538,1333.5000,1351.0000,17524241.0000
0.5000,16.0000,4096.0000,1750.6344,1759.4666,1338.5000,1391.0000,17644133.0000
0.5000,32.0000,32.0000,1609.8725,1605.2842,1248.0000,1245.5000,16161791.0000
0.5000,32.0000,64.0000,1645.8775,1653.6392,1256.0000,1260.5000,16575352.0000
0.5000,32.0000,128.0000,1662.5444,1661.9932,1281.0000,1273.0000,16705633.0000
0.5000,32.0000,256.0000,1644.6418,1639.2669,1288.0000,1237.0000,16501731.0000
0.5000,32.0000,512.0000,1738.4960,1749.5963,1330.5000,1318.0000,17526350.0000
0.5000,32.0000,1024.0000,1674.3322,1685.0967,1313.5000,1301.0000,16880916.0000
0.5000,32.0000,2048.0000,1700.6681,1744.5792,1385.5000,1361.0000,17320533.0000
0.5000,32.0000,4096.0000,1749.1163,1779.4918,1389.5000,1373.0000,17743105.0000
0.7000,2.0000,32.0000,1658.8300,1700.1077,1248.0000,1248.5000,16965016.0000
0.7000,2.0000,64.0000,1686.0813,1722.6101,1316.0000,1257.5000,17197181.0000
0.7000,2.0000,128.0000,1680.0484,1691.1953,1289.5000,1258.5000,16962960.0000
0.7000,2.0000,256.0000,1663.8900,1659.0832,1277.5000,1273.5000,16687164.0000
0.7000,2.0000,512.0000,1643.7027,1659.3255,1292.5000,1269.5000,16626406.0000
0.7000,2.0000,1024.0000,1617.8504,1625.6613,1295.0000,1247.0000,16318291.0000
0.7000,2.0000,2048.0000,1653.5336,1658.6735,1327.0000,1314.5000,16674935.0000
0.7000,2.0000,4096.0000,1670.2030,1702.7683,1348.5000,1339.5000,17032642.0000
0.7000,4.0000,32.0000,1606.5692,1598.5006,1255.0000,1229.5000,16093026.0000
0.7000,4.0000,64.0000,1541.2027,1522.7218,1218.0000,1235.5000,15371189.0000
0.7000,4.0000,128.0000,1537.4369,1561.7594,1241.5000,1222.0000,15623542.0000
0.7000,4.0000,256.0000,1575.7340,1557.4221,1253.5000,1252.5000,15710354.0000
0.7000,4.0000,512.0000,1651.9599,1682.7012,1290.5000,1269.0000,16819297.0000
0.7000,4.0000,1024.0000,1613.1723,1616.9810,1305.5000,1259.5000,16244105.0000
0.7000,4.0000,2048.0000,1684.1994,1686.4509,1316.0000,1330.0000,16964637.0000
0.7000,4.0000,4096.0000,1764.6220,1782.9364,1387.5000,1405.0000,17880748.0000
0.7000,8.0000,32.0000,1564.3912,1555.2200,1257.5000,1240.5000,15662434.0000
0.7000,8.0000,64.0000,1571.6697,1574.7188,1264.5000,1257.0000,15819097.0000
0.7000,8.0000,128.0000,1589.9592,1590.2867,1272.0000,1243.5000,15982336.0000
0.7000,8.0000,256.0000,1631.3603,1624.6986,1303.5000,1273.5000,16352886.0000
0.7000,8.0000,512.0000,1706.6133,1701.9512,1346.5000,1303.0000,17119255.0000
0.7000,8.0000,1024.0000,1686.0254,1695.6674,1338.5000,1303.0000,17017540.0000
0.7000,8.0000,2048.0000,1654.6460,1683.5166,1320.0000,1315.5000,16841241.0000
0.7000,8.0000,4096.0000,1767.6810,1775.0999,1393.5000,1370.0000,17819693.0000
