write_read_fraction,num_key,data_size,write_average,read_average,ninety_five_write,ninety_five_read,total_time
0.7000,16.0000,32.0000,1539.0178,1092.3859,1177.0000,866.5000,12336818.0000
0.7000,16.0000,64.0000,1608.1747,1142.0879,1230.5000,854.0000,12842725.0000
0.7000,16.0000,128.0000,1533.9140,1087.6672,1206.5000,859.5000,12319238.0000
0.7000,16.0000,256.0000,1543.4192,1094.1178,1194.0000,872.0000,12372218.0000
0.7000,16.0000,512.0000,1506.3301,1050.2555,1200.0000,862.0000,11933860.0000
0.7000,16.0000,1024.0000,1544.6624,1097.9626,1249.5000,875.5000,12430277.0000
0.7000,16.0000,2048.0000,1609.4242,1136.3623,1297.5000,902.5000,12909266.0000
0.7000,16.0000,4096.0000,1641.7110,1152.7268,1278.5000,929.0000,13110879.0000
0.7000,32.0000,32.0000,1539.5964,1100.6577,1204.0000,861.0000,12410488.0000
0.7000,32.0000,64.0000,1566.2393,1102.3618,1199.5000,847.5000,12505324.0000
0.7000,32.0000,128.0000,1564.7340,1090.0199,1190.0000,842.0000,12394945.0000
0.7000,32.0000,256.0000,1560.5147,1110.9730,1224.5000,869.5000,12558592.0000
0.7000,32.0000,512.0000,1623.0875,1140.1389,1243.0000,890.0000,12961050.0000
0.7000,32.0000,1024.0000,1570.8494,1099.2588,1203.0000,871.0000,12482344.0000
0.7000,32.0000,2048.0000,1697.0818,1203.8565,1260.0000,900.5000,13644137.0000
0.7000,32.0000,4096.0000,1655.0616,1159.6267,1298.0000,910.5000,13196226.0000
0.9000,2.0000,32.0000,1607.0041,1082.6862,NaN,859.5000,11426514.0000
0.9000,2.0000,64.0000,1662.0221,1178.3251,NaN,874.5000,12341106.0000
0.9000,2.0000,128.0000,1645.5522,1114.7495,NaN,876.5000,11750235.0000
0.9000,2.0000,256.0000,1643.7319,1117.0008,NaN,878.0000,11747513.0000
0.9000,2.0000,512.0000,1649.2889,1099.1184,NaN,863.0000,11617943.0000
0.9000,2.0000,1024.0000,1638.0535,1109.6538,NaN,887.5000,11691983.0000
0.9000,2.0000,2048.0000,1667.8266,1139.3196,NaN,892.5000,12026448.0000
0.9000,2.0000,4096.0000,1699.1978,1132.8056,NaN,903.0000,12009029.0000
0.9000,4.0000,32.0000,1604.8793,1053.6509,NaN,842.0000,11177859.0000
0.9000,4.0000,64.0000,1648.4770,1100.9626,NaN,860.0000,11647743.0000
0.9000,4.0000,128.0000,1743.6712,1199.4961,NaN,875.0000,12595754.0000
0.9000,4.0000,256.0000,1641.6945,1114.4497,NaN,867.0000,11747216.0000
0.9000,4.0000,512.0000,1598.4306,1091.1394,NaN,885.0000,11494267.0000
0.9000,4.0000,1024.0000,1631.2027,1096.6827,NaN,869.5000,11573418.0000
0.9000,4.0000,2048.0000,1721.7851,1157.4443,NaN,902.0000,12242500.0000
0.9000,4.0000,4096.0000,1740.2439,1174.9609,NaN,929.5000,12425717.0000
0.9000,8.0000,32.0000,1594.7028,1102.0685,NaN,860.0000,11610083.0000
0.9000,8.0000,64.0000,1558.7886,1082.5093,NaN,856.0000,11409522.0000
0.9000,8.0000,128.0000,1717.6882,1127.5066,NaN,865.5000,11901321.0000
0.9000,8.0000,256.0000,1670.6059,1138.3617,NaN,881.0000,11993658.0000
0.9000,8.0000,512.0000,1627.5331,1112.1898,NaN,881.0000,11723042.0000
0.9000,8.0000,1024.0000,1640.2907,1103.8563,NaN,873.0000,11662557.0000
0.9000,8.0000,2048.0000,1747.9616,1162.1412,NaN,915.0000,12314988.0000
0.9000,8.0000,4096.0000,1699.3132,1144.4845,NaN,911.0000,12121660.0000
0.9000,16.0000,32.0000,1681.1165,1135.6601,NaN,848.5000,11991759.0000
0.9000,16.0000,64.0000,1583.7931,1094.3274,NaN,863.0000,11540133.0000
0.9000,16.0000,128.0000,1558.5286,1075.3908,NaN,845.0000,11294969.0000
0.9000,16.0000,256.0000,1701.6595,1208.3181,NaN,894.0000,12672559.0000
0.9000,16.0000,512.0000,1630.2131,1119.9927,NaN,880.5000,11806430.0000
0.9000,16.0000,1024.0000,1657.4775,1127.6227,NaN,880.5000,11908631.0000
0.9000,16.0000,2048.0000,1639.0346,1118.4487,NaN,878.0000,11814000.0000
0.9000,16.0000,4096.0000,1705.9675,1119.0759,NaN,890.5000,11885810.0000
0.9000,32.0000,32.0000,1571.3530,1072.1640,NaN,854.5000,11289394.0000
0.9000,32.0000,64.0000,1583.2498,1076.8039,NaN,858.0000,11376414.0000
0.9000,32.0000,128.0000,1586.9890,1086.6583,NaN,857.5000,11449151.0000
0.9000,32.0000,256.0000,1634.6449,1100.5934,NaN,865.0000,11619438.0000
0.9000,32.0000,512.0000,1726.2554,1189.7586,NaN,890.5000,12532887.0000
0.9000,32.0000,1024.0000,1639.0203,1105.6133,NaN,878.0000,11679888.0000
0.9000,32.0000,2048.0000,1697.6778,1132.4086,NaN,900.0000,12016984.0000
0.9000,32.0000,4096.0000,1729.2249,1164.9244,NaN,928.5000,12313677.0000
