write_read_fraction,num_key,data_size,write_average,read_average,ninety_five_write,ninety_five_read,total_time
0.3000,16.0000,2048.0000,1424.4232,1396.1336,1071.5000,1041.0000,14264789.0000
0.3000,16.0000,4096.0000,1557.8415,1578.4934,1111.5000,1098.0000,15730138.0000
0.3000,32.0000,32.0000,1398.4280,1364.3487,1037.5000,1003.0000,13975904.0000
0.3000,32.0000,64.0000,1413.5447,1362.0116,1024.0000,1011.5000,14078640.0000
0.3000,32.0000,128.0000,1379.5003,1316.6710,1040.5000,995.0000,13705435.0000
0.3000,32.0000,256.0000,1361.4001,1347.6327,1030.0000,1002.5000,13668132.0000
0.3000,32.0000,512.0000,1387.1447,1345.5353,1054.0000,1008.0000,13842287.0000
0.3000,32.0000,1024.0000,1391.5758,1353.2268,1048.5000,1034.5000,13899907.0000
0.3000,32.0000,2048.0000,1406.2529,1415.3000,1032.5000,1022.5000,14191054.0000
0.3000,32.0000,4096.0000,1444.8534,1410.2333,1071.5000,1082.5000,14447897.0000
0.5000,2.0000,32.0000,1394.3462,1366.6658,1027.5000,987.0000,13906076.0000
0.5000,2.0000,64.0000,1428.7556,1360.1608,1040.5000,994.0000,14037458.0000
0.5000,2.0000,128.0000,1387.4201,1315.7082,1033.0000,973.5000,13609955.0000
0.5000,2.0000,256.0000,1432.4536,1385.5950,1064.5000,1028.5000,14194869.0000
0.5000,2.0000,512.0000,1395.4393,1330.8027,1045.5000,992.0000,13735093.0000
0.5000,2.0000,1024.0000,1492.0864,1415.9813,1055.0000,1023.5000,14647320.0000
0.5000,2.0000,2048.0000,1522.6662,1464.1283,1088.0000,1042.0000,15049869.0000
0.5000,2.0000,4096.0000,1439.9264,1423.3900,1087.0000,1062.5000,14427112.0000
0.5000,4.0000,32.0000,1477.7864,1376.3257,1010.0000,974.5000,14369863.0000
0.5000,4.0000,64.0000,1507.1361,1417.3430,1054.5000,1021.5000,14721445.0000
0.5000,4.0000,128.0000,1422.8551,1383.7632,1071.0000,1013.0000,14137694.0000
0.5000,4.0000,256.0000,1428.0180,1359.0791,1062.0000,1001.5000,14035829.0000
0.5000,4.0000,512.0000,1410.5745,1365.9606,1068.5000,1022.5000,13986358.0000
0.5000,4.0000,1024.0000,1519.4997,1481.1722,1092.0000,1046.0000,15095235.0000
0.5000,4.0000,2048.0000,1539.4371,1479.9829,1111.0000,1070.0000,15212423.0000
0.5000,4.0000,4096.0000,1496.6811,1443.9384,1095.5000,1085.5000,14823916.0000
0.5000,8.0000,32.0000,1386.7835,1327.8230,1037.5000,1006.0000,13669612.0000
0.5000,8.0000,64.0000,1388.3697,1333.4207,1013.0000,968.5000,13706085.0000
0.5000,8.0000,128.0000,1444.7403,1368.9442,1043.5000,996.0000,14173326.0000
0.5000,8.0000,256.0000,1446.3923,1348.1398,1055.0000,1022.5000,14066149.0000
0.5000,8.0000,512.0000,1401.3348,1331.8363,1031.0000,1002.0000,13761279.0000
0.5000,8.0000,1024.0000,1454.9381,1372.6278,1050.0000,1024.5000,14229964.0000
0.5000,8.0000,2048.0000,1489.2368,1451.9166,1080.0000,1081.5000,14816828.0000
0.5000,8.0000,4096.0000,1501.8043,1467.9566,1091.5000,1083.0000,14967201.0000
0.5000,16.0000,32.0000,1401.7899,1312.3843,1006.0000,982.0000,13662753.0000
0.5000,16.0000,64.0000,1433.4632,1388.9879,1025.0000,1008.0000,14207671.0000
0.5000,16.0000,128.0000,1380.0100,1337.6895,1045.5000,1008.0000,13692013.0000
0.5000,16.0000,256.0000,1481.0445,1407.8252,1092.0000,1033.0000,14545090.0000
0.5000,16.0000,512.0000,1410.7824,1338.1679,1055.0000,981.0000,13848947.0000
0.5000,16.0000,1024.0000,1436.2159,1373.6504,1067.5000,1028.0000,14162588.0000
0.5000,16.0000,2048.0000,1608.1516,1578.0983,1111.0000,1083.5000,16050018.0000
0.5000,16.0000,4096.0000,1458.7303,1439.0374,1085.0000,1084.5000,14604658.0000
0.5000,32.0000,32.0000,1378.0371,1302.0557,1020.0000,990.5000,13501630.0000
0.5000,32.0000,64.0000,1391.3857,1303.5383,1014.0000,975.0000,13577446.0000
0.5000,32.0000,128.0000,1376.4540,1329.2861,1011.0000,947.0000,13619839.0000
0.5000,32.0000,256.0000,1477.2149,1404.1137,1041.5000,1015.5000,14501852.0000
0.5000,32.0000,512.0000,1473.7900,1401.1045,1052.5000,1016.5000,14474419.0000
0.5000,32.0000,1024.0000,1375.0609,1342.3162,1027.0000,990.0000,13687661.0000
0.5000,32.0000,2048.0000,1418.3930,1397.5608,1042.0000,1049.5000,14193538.0000
0.5000,32.0000,4096.0000,1434.0112,1398.5169,1083.5000,1058.0000,14276795.0000
0.7000,2.0000,32.0000,1366.6675,1305.8802,1033.0000,967.0000,13341511.0000
0.7000,2.0000,64.0000,1385.4261,1312.8867,1063.5000,981.0000,13454690.0000
0.7000,2.0000,128.0000,1412.6715,1320.8361,1022.0000,987.0000,13576878.0000
0.7000,2.0000,256.0000,1492.9459,1390.7256,1059.5000,1015.5000,14322122.0000
0.7000,2.0000,512.0000,1531.5932,1400.5409,1098.0000,1011.0000,14496779.0000
0.7000,2.0000,1024.0000,1422.7522,1344.1654,1077.0000,1003.5000,13783821.0000
0.7000,2.0000,2048.0000,1488.8378,1365.6521,1042.0000,1049.5000,14133388.0000
0.7000,2.0000,4096.0000,1492.3486,1444.6403,1063.5000,1081.0000,14708746.0000
0.7000,4.0000,32.0000,1411.5569,1316.6654,1058.0000,975.0000,13551498.0000
0.7000,4.0000,64.0000,1481.6964,1400.0654,1052.5000,1006.0000,14352684.0000
0.7000,4.0000,128.0000,1415.0643,1316.3568,1063.0000,1002.5000,13564844.0000
0.7000,4.0000,256.0000,1409.7862,1316.6756,1080.0000,983.5000,13554295.0000
0.7000,4.0000,512.0000,1635.0527,1553.6178,1101.0000,1018.5000,15891514.0000
0.7000,4.0000,1024.0000,1436.6394,1367.5678,1103.0000,1029.0000,13987022.0000
0.7000,4.0000,2048.0000,1487.8733,1389.3586,1096.0000,1056.0000,14305467.0000
0.7000,4.0000,4096.0000,1492.1319,1423.3330,1107.0000,1091.0000,14556669.0000
0.7000,8.0000,32.0000,1438.1875,1360.8874,1055.5000,1004.5000,13947012.0000
0.7000,8.0000,64.0000,1469.3345,1380.5970,1063.0000,973.0000,14172785.0000
0.7000,8.0000,128.0000,1469.2607,1389.2736,1046.5000,998.5000,14241034.0000
0.7000,8.0000,256.0000,1421.7338,1333.5241,1083.0000,1014.0000,13698872.0000
0.7000,8.0000,512.0000,1435.9403,1337.8825,1052.0000,1012.5000,13777496.0000
0.7000,8.0000,1024.0000,1500.7719,1385.6737,1118.0000,1059.5000,14307958.0000
0.7000,8.0000,2048.0000,1481.4235,1409.0604,1120.5000,1046.5000,14425314.0000
0.7000,8.0000,4096.0000,1472.1009,1419.2130,1126.5000,1088.5000,14477441.0000
0.7000,16.0000,32.0000,1444.3294,1371.3565,1058.0000,1021.0000,14041292.0000
0.7000,16.0000,64.0000,1417.2821,1328.1151,1076.0000,991.5000,13642548.0000
0.7000,16.0000,128.0000,1492.7669,1426.3798,1080.5000,1016.5000,14567596.0000
0.7000,16.0000,256.0000,1422.9059,1323.0682,1100.5000,1015.0000,13628192.0000
0.7000,16.0000,512.0000,1497.8113,1387.8457,1082.0000,1033.0000,14314059.0000
0.7000,16.0000,1024.0000,1472.1868,1366.7002,1118.5000,1045.5000,14099969.0000
0.7000,16.0000,2048.0000,1472.0278,1401.2809,1122.5000,1058.5000,14340957.0000
0.7000,16.0000,4096.0000,1585.5568,1504.7565,1170.0000,1107.0000,15411105.0000
0.7000,32.0000,32.0000,1406.8107,1300.8884,1031.0000,984.5000,13429398.0000
0.7000,32.0000,64.0000,1433.3020,1331.4933,1073.0000,1006.5000,13727444.0000
0.7000,32.0000,128.0000,1607.3240,1489.3579,1052.5000,1030.0000,15349141.0000
0.7000,32.0000,256.0000,1425.5837,1347.7344,1082.5000,1035.5000,13817977.0000
0.7000,32.0000,512.0000,1421.2371,1357.5788,1062.0000,1019.5000,13871278.0000
0.7000,32.0000,1024.0000,1412.5318,1322.6871,1028.0000,1011.0000,13594714.0000
0.7000,32.0000,2048.0000,1483.5065,1423.0143,1083.0000,1042.5000,14524757.0000
0.7000,32.0000,4096.0000,1556.8824,1508.7154,1141.5000,1106.0000,15346254.0000
0.9000,2.0000,32.0000,1512.6305,1403.4695,NaN,1013.0000,14245590.0000
0.9000,2.0000,64.0000,1472.3102,1308.0792,NaN,984.5000,13344886.0000
0.9000,2.0000,128.0000,1458.8549,1337.2129,NaN,1008.0000,13589152.0000
0.9000,2.0000,256.0000,1419.2921,1319.0425,NaN,1005.5000,13386782.0000
0.9000,2.0000,512.0000,1445.7141,1349.5308,NaN,1008.5000,13696056.0000
0.9000,2.0000,1024.0000,1475.1688,1319.1207,NaN,1026.5000,13445232.0000
0.9000,2.0000,2048.0000,1536.9897,1440.4879,NaN,1066.0000,14627865.0000
0.9000,2.0000,4096.0000,1564.1479,1459.1628,NaN,1082.5000,14812167.0000
0.9000,4.0000,32.0000,1468.0922,1312.4879,NaN,973.5000,13379092.0000
0.9000,4.0000,64.0000,1461.9370,1336.7452,NaN,1006.5000,13600459.0000
0.9000,4.0000,128.0000,1538.0264,1425.2693,NaN,1014.5000,14465639.0000
0.9000,4.0000,256.0000,1522.1251,1355.5132,NaN,1016.0000,13817045.0000
0.9000,4.0000,512.0000,1493.5117,1365.3416,NaN,1037.5000,13880690.0000
0.9000,4.0000,1024.0000,1626.6206,1466.3221,NaN,1060.5000,14925524.0000
0.9000,4.0000,2048.0000,1580.5940,1418.4957,NaN,1064.5000,14463996.0000
0.9000,4.0000,4096.0000,1678.5174,1547.0121,NaN,1138.0000,15725313.0000
0.9000,8.0000,32.0000,1516.5763,1407.0318,NaN,1014.5000,14285392.0000
0.9000,8.0000,64.0000,1483.2056,1313.1901,NaN,995.5000,13413639.0000
0.9000,8.0000,128.0000,1449.2035,1338.2313,NaN,1009.0000,13586767.0000
0.9000,8.0000,256.0000,1497.9613,1342.2921,NaN,1024.5000,13676659.0000
0.9000,8.0000,512.0000,1492.8159,1397.9448,NaN,1045.5000,14177582.0000
0.9000,8.0000,1024.0000,1575.7154,1424.9125,NaN,1048.5000,14498670.0000
0.9000,8.0000,2048.0000,1632.7149,1491.9112,NaN,1081.5000,15182142.0000
0.9000,8.0000,4096.0000,1544.1625,1427.6172,NaN,1075.0000,14518873.0000
0.9000,16.0000,32.0000,1435.5677,1341.5218,NaN,1016.5000,13616605.0000
0.9000,16.0000,64.0000,1473.2184,1336.7299,NaN,1018.5000,13614613.0000
0.9000,16.0000,128.0000,1433.9502,1344.4535,NaN,1004.0000,13639243.0000
0.9000,16.0000,256.0000,1479.9815,1346.0507,NaN,1024.5000,13701399.0000
0.9000,16.0000,512.0000,1466.1761,1358.7735,NaN,1010.5000,13803048.0000
0.9000,16.0000,1024.0000,1555.4775,1412.8190,NaN,1018.5000,14371346.0000
0.9000,16.0000,2048.0000,1510.5668,1405.8152,NaN,1072.5000,14303579.0000
0.9000,16.0000,4096.0000,1535.8364,1445.4456,NaN,1090.0000,14672813.0000
0.9000,32.0000,32.0000,1464.0173,1313.8151,NaN,982.0000,13389855.0000
0.9000,32.0000,64.0000,1399.8633,1302.6211,NaN,1004.5000,13226417.0000
0.9000,32.0000,128.0000,1458.8325,1308.5826,NaN,982.5000,13340293.0000
0.9000,32.0000,256.0000,1625.8716,1452.7996,NaN,1037.0000,14808149.0000
0.9000,32.0000,512.0000,1570.7378,1362.8262,NaN,1031.0000,13939659.0000
0.9000,32.0000,1024.0000,1523.3093,1410.4116,NaN,1016.5000,14334145.0000
0.9000,32.0000,2048.0000,1635.8648,1514.7699,NaN,1073.0000,15405057.0000
0.9000,32.0000,4096.0000,1611.3050,1450.5209,NaN,1107.0000,14790413.0000
